1577966703.175,0,0
1577966703.390,0,0
1577966703.609,0,0
1577966703.834,0,0
1577966704.051,0,0
1577966704.267,0,0
1577966704.487,0,0
1577966704.700,0,0
1577966704.915,0,0
1577966705.140,0,0
1577966705.354,0,0
1577966705.570,0,0
1577966705.788,0,0
1577966706.007,0,0
1577966706.225,0,0
1577966706.446,0,0
1577966706.663,0,0
1577966706.881,0,0
1577966707.098,0,0
1577966707.315,0,0
1577966707.558,0,0
1577966707.776,0,0
1577966707.996,0,0
1577966708.212,0,0
1577966708.430,0,0
1577966708.652,0,0
1577966708.875,0,0
1577966709.091,0,0
1577966709.312,0,0
1577966709.560,0,0
1577966709.777,0,0
1577966709.995,0,0
1577966710.210,0,0
1577966710.426,0,0
1577966710.641,0,0
1577966710.863,0,0
1577966711.084,0,0
1577966711.303,0,0
1577966711.519,0,0
1577966711.766,0,0
1577966711.985,0,0
1577966712.202,0,0
1577966712.421,0,0
1577966712.638,0,0
1577966712.856,0,0
1577966713.072,0,0
1577966713.287,0,0
1577966713.504,0,0
1577966713.724,0,0
1577966713.942,0,0
1577966714.160,0,0
1577966714.377,0,0
1577966714.597,0,0
1577966714.816,0,0
1577966715.032,0,0
1577966715.250,0,0
1577966715.467,0,0
1577966715.687,0,0
1577966715.903,0,0
1577966716.116,0,0
1577966716.332,0,0
1577966716.552,0,0
1577966716.771,0,0
1577966716.987,0,0
1577966717.202,0,0
1577966717.417,0,0
1577966717.632,0,0
1577966717.847,0,0
1577966718.071,0,0
1577966718.286,0,0
1577966718.502,0,0
1577966718.718,0,0
1577966718.934,0,0
1577966719.154,0,0
1577966719.370,0,0
1577966719.584,0,0
1577966719.800,0,0
1577966720.018,0,0
1577966720.236,0,0
1577966720.457,0,0
1577966720.677,0,0
1577966720.894,0,0
1577966721.112,0,0
1577966721.332,0,0
1577966721.551,0,0
1577966721.770,0,0
1577966721.987,0,0
1577966722.205,0,0
1577966722.425,0,0
1577966722.642,0,0
1577966722.860,0,0
1577966723.078,0,0
1577966723.296,0,0
1577966723.515,0,0
1577966723.743,0,0
1577966723.962,0,0
1577966724.179,0,0
1577966724.399,0,0
1577966724.615,0,0
1577966724.831,0,0
1577966725.050,0,0
1577966725.268,0,0
1577966725.486,0,0
1577966725.705,0,0
1577966725.924,0,0
1577966726.141,0,0
1577966726.359,0,0
1577966726.578,0,0
1577966726.797,0,0
1577966727.018,0,0
1577966727.237,0,0
1577966727.457,0,0
1577966727.674,0,0
1577966727.899,0,0
1577966728.114,0,0
1577966728.335,0,0
1577966728.551,0,0
1577966728.768,0,0
1577966728.986,0,0
1577966729.203,0,0
1577966729.423,0,0
1577966729.644,0,0
1577966729.860,0,0
1577966730.077,0,0
1577966730.294,0,0
1577966730.514,0,0
1577966730.746,0,0
1577966730.961,0,0
1577966731.178,0,0
1577966731.395,0,0
1577966731.612,0,0
1577966731.830,0,0
1577966732.054,0,0
1577966732.270,0,0
1577966732.487,0,0
1577966732.704,0,0
1577966732.920,0,0
1577966733.144,0,0
1577966733.358,0,0
1577966733.576,0,0
1577966733.795,0,0
1577966734.015,0,0
1577966734.234,0,0
1577966734.454,0,0
1577966734.674,0,0
1577966734.896,0,0
1577966735.117,0,0
1577966735.335,0,0
1577966735.554,0,0
1577966735.769,0,0
1577966735.987,0,0
