1578060731.511,512,512
1578060731.727,512,512
1578060731.948,512,512
1578060732.173,512,512
1578060732.389,512,512
1578060732.611,512,512
1578060732.839,512,512
1578060733.056,512,512
1578060733.271,512,512
1578060733.488,512,512
1578060733.707,512,512
1578060733.929,512,512
1578060734.142,512,512
1578060734.361,512,512
1578060734.581,512,512
1578060734.800,512,512
1578060735.018,512,512
1578060735.238,512,512
1578060735.457,512,512
1578060735.672,512,512
1578060735.888,512,512
1578060736.106,512,512
1578060736.329,512,512
1578060736.550,512,512
1578060736.769,512,512
1578060736.986,512,512
1578060737.209,512,512
1578060737.430,512,512
1578060737.648,512,512
1578060737.866,512,512
1578060738.083,512,512
1578060738.302,512,512
1578060738.522,512,512
1578060738.740,512,512
1578060738.961,512,512
1578060739.179,512,512
1578060739.396,512,512
1578060739.616,512,512
1578060739.836,512,512
1578060740.052,512,512
1578060740.271,512,512
1578060740.494,512,512
1578060740.713,512,512
1578060740.937,512,512
1578060741.157,512,512
1578060741.378,512,512
1578060741.597,512,512
1578060741.814,512,512
1578060742.034,512,512
1578060742.256,512,512
1578060742.485,512,512
1578060742.703,512,512
1578060742.920,512,512
1578060743.139,512,512
1578060743.360,512,512
1578060743.577,512,512
1578060743.796,512,512
1578060744.013,512,512
1578060744.230,512,512
1578060744.451,512,512
1578060744.669,512,512
1578060744.889,512,512
1578060745.109,512,512
1578060745.329,512,512
1578060745.550,512,512
1578060745.767,512,512
1578060745.987,512,512
1578060746.209,512,512
1578060746.427,512,512
1578060746.648,512,512
1578060746.870,512,512
1578060747.089,512,512
1578060747.309,512,512
1578060747.526,512,512
1578060747.751,512,512
1578060747.974,512,512
1578060748.190,512,512
1578060748.407,512,512
1578060748.630,512,512
1578060748.848,512,512
1578060749.066,512,512
1578060749.288,512,512
1578060749.513,512,512
1578060749.730,512,512
1578060749.949,512,512
1578060750.171,512,512
1578060750.388,512,512
1578060750.609,512,512
1578060750.829,512,512
1578060751.046,512,512
1578060751.264,512,512
1578060751.483,512,512
1578060751.702,512,512
1578060751.923,512,512
1578060752.145,512,512
1578060752.373,512,512
1578060752.593,512,512
1578060752.813,512,512
1578060753.036,512,512
1578060753.257,512,512
1578060753.484,512,512
1578060753.705,512,512
1578060753.929,512,512
1578060754.146,512,512
1578060754.367,512,512
1578060754.588,512,512
1578060754.808,512,512
1578060755.030,512,512
1578060755.249,512,512
1578060755.473,512,512
1578060755.691,512,512
1578060755.910,512,512
1578060756.130,512,512
1578060756.349,512,512
1578060756.570,512,512
1578060756.792,512,512
1578060757.011,512,512
1578060757.232,512,512
1578060757.451,512,512
1578060757.669,512,512
1578060757.884,512,512
1578060758.101,512,512
1578060758.320,512,512
1578060758.540,512,512
1578060758.758,512,512
1578060758.976,512,512
1578060759.202,512,512
1578060759.419,512,512
1578060759.637,512,512
1578060759.856,512,512
1578060760.076,512,512
1578060760.296,512,512
1578060760.517,512,512
1578060760.733,512,512
1578060760.950,512,512
1578060761.167,512,512
1578060761.384,512,512
1578060761.603,512,512
1578060761.826,512,512
1578060762.050,512,512
1578060762.271,512,512
1578060762.495,512,512
1578060762.719,512,512
1578060762.945,512,512
1578060763.167,512,512
1578060763.383,512,512
1578060763.600,512,512
1578060763.817,512,512
1578060764.037,512,512
1578060764.258,512,512
1578060764.477,512,512
1578060764.697,512,512
1578060764.914,512,512
1578060765.138,512,512
1578060765.359,512,512
1578060765.577,512,512
1578060765.797,512,512
1578060766.019,512,512
1578060766.235,512,512
1578060766.452,512,512
1578060766.678,512,512
1578060766.895,512,512
1578060767.117,512,512
1578060767.339,512,512
1578060767.557,512,512
1578060767.781,512,512
1578060768.001,512,512
1578060768.223,512,512
1578060768.441,512,512
1578060768.665,512,512
1578060768.886,512,512
1578060769.113,512,512
1578060769.331,512,512
1578060769.551,512,512
1578060769.771,512,512
1578060769.990,512,512
1578060770.206,512,512
1578060770.425,512,512
1578060770.643,512,512
1578060770.862,512,512
1578060771.080,512,512
1578060771.299,512,512
1578060771.519,512,512
1578060771.739,512,512
1578060771.960,512,512
1578060772.181,512,512
1578060772.410,512,512
1578060772.629,512,512
1578060772.847,512,512
